id,id_post,texto,date,likes,comments,shares,reactions,url_post
1,674491846298845,Que les parece las skins de temporada 8?,1.55145e+009,6,3,0,,https://facebook.com/FortniteGamersBolivia/posts/674491846298845
2,830873160660712,https://m.facebook.com/story.php?story_fbid=2418524218381011&id=100006703686677

Danny Alexis Morales
11 de agosto de 2019 a las 19:35 · Facebook for Android ·,1.57292e+009,2,2,6,,https://facebook.com/FortniteGamersBolivia/posts/830873160660712
3,697640607317302,https://www.facebook.com/545052512584677/posts/637501796673081/

SypherPK gets high kill gameplay's with ease ????

Fortnite Respawn está jugando a Fortnite.
14 de abril de 2019 a las 15:51 ·

SypherPK gets high kill gameplay's with ease ????

Player: SypherPK,1.55528e+009,0,0,0,,https://facebook.com/FortniteGamersBolivia/posts/697640607317302
4,696350364112993,https://m.facebook.com/story.php?story_fbid=636233073466620&id=545052512584677

Fortnite Respawn
12 de abril de 2019 a las 08:58 ·

Why Tfue is the Best Fortnite Player in the World ????

Player: Tfue,1.55507e+009,2,0,0,,https://facebook.com/FortniteGamersBolivia/posts/696350364112993
5,690925054655524,https://www.facebook.com/545052512584677/posts/630590460697548/

Fortnite Respawn
2 de abril de 2019 a las 07:00 ·

40 Kills SOLO SQUADS On CONTROLLER ????

Player: Dizzle,1.55422e+009,2,1,0,,https://facebook.com/FortniteGamersBolivia/posts/690925054655524
6,677236859357677,Y tu encontraste tu mapa de tesoro?,1.55193e+009,5,1,0,,https://facebook.com/FortniteGamersBolivia/posts/677236859357677
7,676268492787847,Te gusta la última skin..??,1.55175e+009,4,4,0,,https://facebook.com/FortniteGamersBolivia/posts/676268492787847
8,674485339632829,,1.55145e+009,15,3,0,,https://facebook.com/FortniteGamersBolivia/posts/674485339632829
9,674483026299727,,1.55145e+009,10,0,3,,https://facebook.com/FortniteGamersBolivia/posts/674483026299727
10,640062913075072,??,1.54604e+009,6,0,0,,https://facebook.com/FortniteGamersBolivia/posts/640062913075072
11,629993927415304,Sigan a este crack!! ??????

Dracul1nx transmitió en vivo — jugando a Fortnite.
10 de diciembre de 2018 a las 19:41 ·

No olvides seguirme en
http://www.facebook.com/dracul1nx
http://www.twitch.tv/dracul1nx
http://www.instagram.com/dracul1nx,1.54449e+009,1,0,0,,https://facebook.com/FortniteGamersBolivia/posts/629993927415304
12,627454154335948,Tráiler temporada 7!! La era de hielo comienza!! ????????????,1.54411e+009,17,3,0,,https://facebook.com/FortniteGamersBolivia/posts/627454154335948
13,626909987723698,Qué tal estás skins!!,1.54403e+009,10,1,0,,https://facebook.com/FortniteGamersBolivia/posts/626909987723698
14,626607887753908,Creen que sea ella??,1.54398e+009,14,4,0,,https://facebook.com/FortniteGamersBolivia/posts/626607887753908
15,626353977779299,7ma temporada helada!! Usa abrigos y prepárate!!

DEXERTO.ES
El invierno llega oficialmente a Fortnite a medida que la nieve comienza a caer,1.54394e+009,4,0,0,,https://facebook.com/FortniteGamersBolivia/posts/626353977779299
16,623361054745258,Máquinas!! ganaron un cupo en la “copa Alquimista de dúos” ??????
(Jugadores de PS4) B11_lider - brandon_goleador,1.54346e+009,5,5,0,,https://facebook.com/FortniteGamersBolivia/posts/623361054745258
17,622070101541020,Que les parece la nueva escopeta que pronto estará disponible!! ??. ( corredera legendaria),1.54325e+009,13,5,0,,https://facebook.com/FortniteGamersBolivia/posts/622070101541020
18,615682222179808,Nuevo parche!!

EPICGAMES.COM
Notas del parche v.6.30,1.54221e+009,1,1,0,,https://facebook.com/FortniteGamersBolivia/posts/615682222179808
19,615423928872304,????,1.54217e+009,3,0,0,,https://facebook.com/FortniteGamersBolivia/posts/615423928872304
20,611667702581260,Traje oculto semana 7!! Al terminar todos los desafíos!! Que les parece??,1.54152e+009,14,17,0,,https://facebook.com/FortniteGamersBolivia/posts/611667702581260
21,601766930238004,Skins filtradas de la próxima semana!!,1.53973e+009,3,1,0,,https://facebook.com/FortniteGamersBolivia/posts/601766930238004
22,599894433758587,Fortnite ya disponible para android!!
A jugar bestias!!,1.53937e+009,8,7,0,,https://facebook.com/FortniteGamersBolivia/posts/599894433758587
23,593206571094040,Trailer oficial 6ta temporada!!

YOUTUBE.COM
Temporada 6 - Trailer oficial de Fortnite: battle royale,1.53806e+009,4,0,0,,https://facebook.com/FortniteGamersBolivia/posts/593206571094040
24,593198404428190,??,1.53806e+009,2,0,0,,https://facebook.com/FortniteGamersBolivia/posts/593198404428190
25,593195441095153,Después de un breve descanso volvemos a la actividad..

TEMPORADA 6 con excelentes skins..!! (Opinen si les gusta)

“Los que tengan videos de sus mejores Kills en buena calidad me lo pasan y lo subimos a la pagina!”,1.53806e+009,6,0,0,,https://facebook.com/FortniteGamersBolivia/posts/593195441095153
26,507917666289598,Era lógico, Ninja y Marshmello se lucieron en los Pro Am!!

DEXERTO.ES
Ninja y Marshmello ganan el evento PRO-AM - Recapitulación, posiciones finales, vídeos y más,1.52891e+009,4,0,0,,https://facebook.com/FortniteGamersBolivia/posts/507917666289598
27,507457463002285,Todos los mejores YouTubers en dúo con famosos!!

Uno de los campeonatos más épicos de Fortnite!!

DEXERTO.ES
Todo lo que necesitas saber sobre el torneo Fortnite Pro-Am Celebrity de $ 3 millones en el E3: ¡Stream, horario, equipos y más!,1.52886e+009,4,0,0,,https://facebook.com/FortniteGamersBolivia/posts/507457463002285
28,505252726556092,Ubicación de los carteles de Omega!!,1.52848e+009,3,1,0,,https://facebook.com/FortniteGamersBolivia/posts/505252726556092
29,501207223627309,Fortnite
30 de mayo de 2018 a las 04:49 ·,1.52769e+009,1,0,0,,https://facebook.com/FortniteGamersBolivia/posts/501207223627309
30,498960503851981,Nueva skin ya disponible!!,1.52721e+009,2,0,0,,https://facebook.com/FortniteGamersBolivia/posts/498960503851981
31,497619597319405,Por fin!!! tu oportunidad de salir de la Pobreza Papu!!

#Noperdisteeltiempo
#TeamFortnite

DEXERTO.ES
Epic Games destinará $100.000.000 en premios para su primer año de competiciones,1.52694e+009,3,0,0,,https://facebook.com/FortniteGamersBolivia/posts/497619597319405
32,496624417418923,Nuevas skins para los que no quieren ser tóxicos!!,1.52675e+009,2,0,0,,https://facebook.com/FortniteGamersBolivia/posts/496624417418923
33,495366000878098,Nuevo objeto de curación!!

#ManzanitasDeLaAbuelita,1.52649e+009,2,0,0,,https://facebook.com/FortniteGamersBolivia/posts/495366000878098
34,495326897548675,Disponible la información sobre el nuevo parche mi gente!!

#QuecosaHermosaFortnite

EPICGAMES.COM
Notas del parche v.4.2,1.52648e+009,0,1,0,,https://facebook.com/FortniteGamersBolivia/posts/495326897548675
35,495094350905263,Vamos a cumplir los desafíos de la semana 3.!!,1.52643e+009,0,0,0,,https://facebook.com/FortniteGamersBolivia/posts/495094350905263
36,494671917614173,El mundo es un cuadro esperando a que lo pintes.

¡Traje Abstrakto y Rodillo Renegado ya disponibles!,1.52634e+009,2,0,0,,https://facebook.com/FortniteGamersBolivia/posts/494671917614173
37,491992147882150,Conviértete en THANOS!! Solo con ponerte el guante..!! ??

YOUTUBE.COM
OMG! SOY THANOS! VICTORIA *NUEVO MODO MARVEL* GUANTELETE INFINITO - FORTNITE Battle Royale,1.5258e+009,2,0,0,,https://facebook.com/FortniteGamersBolivia/posts/491992147882150
38,491585927922772,crossover..!! ??

Que cosa hermosa..!! ??????????

DEXERTO.ES
Epic y Marvel anuncian un crossover entre Fortnite e Infinity War,1.52572e+009,1,0,0,,https://facebook.com/FortniteGamersBolivia/posts/491585927922772
39,491565244591507,Lo pediste!! Mañana estará disponible en Fortnite..!!

#WTF??
#FortniteSabe

YOUTUBE.COM
!! OFICIAL !! INFINITE WAR LLEGARA A FORTNITE MAÑANA,1.52571e+009,1,0,0,,https://facebook.com/FortniteGamersBolivia/posts/491565244591507
40,490762818005083,WTF!! ?? Nuevo récord..!!??

DEXERTO.ES
Teeqzy explota el récord mundial de muertes en Solo vs Squad,1.52557e+009,1,0,0,,https://facebook.com/FortniteGamersBolivia/posts/490762818005083
41,490762348005130,Resplandece y brilla con las nuevas skins, que harán colorida tu victoria!,1.52557e+009,1,0,0,,https://facebook.com/FortniteGamersBolivia/posts/490762348005130
42,489390418142323,Al Cesar lo que es de César..!!

#LocuraFortnite
#enviaTusMejoreskillsParaSubirlasAlaPagina,1.52529e+009,1,0,0,,https://facebook.com/FortniteGamersBolivia/posts/489390418142323
43,489339428147422,Skin full omega..!!,1.52528e+009,1,0,0,,https://facebook.com/FortniteGamersBolivia/posts/489339428147422
44,488991368182228,Nuevas mejoras para skins..!!

DEXERTO.ES
Como mejorar tus skins en Fortnite Battle Royale - Tronco, brazos y cabeza,1.52523e+009,2,0,0,,https://facebook.com/FortniteGamersBolivia/posts/488991368182228
45,488407421573956,,1.52511e+009,1,0,0,,https://facebook.com/FortniteGamersBolivia/posts/488407421573956
46,488406264907405,El impacto es inminente!
Estás listo para volverte un héroe o quizás un villano..!!,1.52511e+009,1,0,0,,https://facebook.com/FortniteGamersBolivia/posts/488406264907405
47,487141745033857,Nuevas skin 4ta temporada!!

DEXERTO.ES
Fortnite muestra otro superhéroe en un tweet y este es instantáneamente reconocible,1.52484e+009,1,0,0,,https://facebook.com/FortniteGamersBolivia/posts/487141745033857
48,486927258388639,En pocos días, estará disponible la 4ta temporada de tu juego Favorito..

Te estaremos avisando todos los detalles y premios pronto!!

#ComparteTusMejoresPartidas
#enviaTusMejoresKillsYLasSubiremosALaPagina
#LocosPorFornite,1.5248e+009,2,0,0,,https://facebook.com/FortniteGamersBolivia/posts/486927258388639
49,482689462145752,A cualquiera lo matan así..!!
??????

#LocuraFortnite
#MurioEnElVeneno,1.52393e+009,0,0,0,,https://facebook.com/FortniteGamersBolivia/posts/482689462145752
50,482681855479846,Apertura de la página oficial de “FORTNITE-BOLIVIA” ????

“Si eres parte de este gran juego deja tu like, y comparte momentos con los mejores jugadores de Fortnite Bolivia ???? “

-envía videos de tu mejores kills yMás los subiremos a la página
-próximamente campeonatos en escuadrón
- envía tus memes o momos y si son buenos los subiremos a la página
- informaremos todas las próximas novedades de Fortnite en la página..!!

#ElegiremosALosMejoresJugadoresDeBolivia
#VictoriaMagistral,1.52393e+009,4,3,0,,https://facebook.com/FortniteGamersBolivia/posts/482681855479846
51,482679635480068,Menciona con quien ganas en dúo..!!,1.52393e+009,2,0,0,,https://facebook.com/FortniteGamersBolivia/posts/482679635480068
52,476637792750919,Listos para un Duelo..!! En Dúo....!! ??,1.52272e+009,3,0,0,,https://facebook.com/FortniteGamersBolivia/posts/476637792750919
53,476636242751074,Una victoria más a la bolsa..!!,1.52272e+009,0,0,0,,https://facebook.com/FortniteGamersBolivia/posts/476636242751074
54,476543762760322,,1.5227e+009,2,0,0,,https://facebook.com/FortniteGamersBolivia/posts/476543762760322
55,476543472760351,,1.5227e+009,2,0,0,,https://facebook.com/FortniteGamersBolivia/posts/476543472760351
